CURSO ACADEMICO;C. NIVEL;NIVEL EDUCATIVO;C. NORMA;NORMA;C.EXPEDIENTE;EXPEDIENTE;C. ESTUDIO;ESTUDIO;C. CURRICULO;CURRICULO;C. REGIMEN IMP;REGIMEN IMP;REGIMEN MATRICULACION;CURSO;C. ITINERARIO;ITINERARIO
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110401;CFGM: Planta Química;12110401;Planta Química;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110401;CFGM: Planta Química;12110401;Planta Química;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110401;CFGM: Planta Química;12110401;Planta Química;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110401;CFGM: Planta Química;12110401;Planta Química;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110401;CFGM: Planta Química;12110401;Planta Química;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110401;CFGM: Planta Química;12110401;Planta Química;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110402;CFGM: Operaciones de laboratorio ;12110402;Operaciones de laboratorio;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110402;CFGM: Operaciones de laboratorio ;12110402;Operaciones de laboratorio;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110501;CFGM: Estética y Belleza ;12110501;Estética y Belleza;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110501;CFGM: Estética y Belleza ;12110501;Estética y Belleza;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110502;CFGM: Peluquería y Cosmética Capilar;12110502;Peluquería y Cosmética Capilar;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110502;CFGM: Peluquería y Cosmética Capilar;12110502;Peluquería y Cosmética Capilar;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;EL;E-learning;On-line;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;EL;E-learning;On-line;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110601;CFGM: Emergencias Sanitarias;12110601;Emergencias Sanitarias;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;EL;E-learning;On-line;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;EL;E-learning;On-line;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110602;CFGM: Farmacia y Parafarmacia;12110602;Farmacia y Parafarmacia;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110701;CFGM: Emergencias y Protección Civil;12110701;Emergencias y Protección Civil;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110701;CFGM: Emergencias y Protección Civil;12110701;Emergencias y Protección Civil;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110801;CFGM: Mecanizado;12110801;Mecanizado;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110801;CFGM: Mecanizado;12110801;Mecanizado;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110801;CFGM: Mecanizado;12110801;Mecanizado;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110801;CFGM: Mecanizado;12110801;Mecanizado;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110801;CFGM: Mecanizado;12110801;Mecanizado;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110801;CFGM: Mecanizado;12110801;Mecanizado;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110802;CFGM: Soldadura y Calderería;12110802;Soldadura y Calderería;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110802;CFGM: Soldadura y Calderería;12110802;Soldadura y Calderería;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110802;CFGM: Soldadura y Calderería;12110802;Soldadura y Calderería;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110802;CFGM: Soldadura y Calderería;12110802;Soldadura y Calderería;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110802;CFGM: Soldadura y Calderería;12110802;Soldadura y Calderería;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110802;CFGM: Soldadura y Calderería;12110802;Soldadura y Calderería;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110803;CFGM: Conformado por Moldeo de Metales y Polímeros;12110803;Conformado por Moldeo de Metales y Polímeros;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110803;CFGM: Conformado por Moldeo de Metales y Polímeros;12110803;Conformado por Moldeo de Metales y Polímeros;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110901;CFGM: Instalaciones de Producción de Calor;12110901;Instalaciones de Producción de Calor;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110901;CFGM: Instalaciones de Producción de Calor;12110901;Instalaciones de Producción de Calor;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110901;CFGM: Instalaciones de Producción de Calor;12110901;Instalaciones de Producción de Calor;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110901;CFGM: Instalaciones de Producción de Calor;12110901;Instalaciones de Producción de Calor;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110901;CFGM: Instalaciones de Producción de Calor;12110901;Instalaciones de Producción de Calor;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110901;CFGM: Instalaciones de Producción de Calor;12110901;Instalaciones de Producción de Calor;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110902;CFGM: Instalaciones Frigoríficas y de Climatización;12110902;Instalaciones Frigoríficas y de Climatización;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110902;CFGM: Instalaciones Frigoríficas y de Climatización;12110902;Instalaciones Frigoríficas y de Climatización;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110902;CFGM: Instalaciones Frigoríficas y de Climatización;12110902;Instalaciones Frigoríficas y de Climatización;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110902;CFGM: Instalaciones Frigoríficas y de Climatización;12110902;Instalaciones Frigoríficas y de Climatización;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110902;CFGM: Instalaciones Frigoríficas y de Climatización;12110902;Instalaciones Frigoríficas y de Climatización;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110902;CFGM: Instalaciones Frigoríficas y de Climatización;12110902;Instalaciones Frigoríficas y de Climatización;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110903;CFGM: Mantenimiento Electromecánico ;12110903;Mantenimiento Electromecánico;G;General;DU;Dual;Dual;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110903;CFGM: Mantenimiento Electromecánico ;12110903;Mantenimiento Electromecánico;G;General;DU;Dual;Dual;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110903;CFGM: Mantenimiento Electromecánico ;12110903;Mantenimiento Electromecánico;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12110903;CFGM: Mantenimiento Electromecánico ;12110903;Mantenimiento Electromecánico;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;EL;E-learning;On-line;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;EL;E-learning;On-line;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111001;CFGM: Instalaciones Eléctricas y Automáticas;12111001;Instalaciones Eléctricas y Automáticas;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;EL;E-learning;On-line;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;EL;E-learning;On-line;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111002;CFGM: Instalaciones de Telecomunicaciones;12111002;Instalaciones de Telecomunicaciones;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111201;CFGM: Carrocería;12111201;Carrocería;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111201;CFGM: Carrocería;12111201;Carrocería;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111201;CFGM: Carrocería;12111201;Carrocería;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111201;CFGM: Carrocería;12111201;Carrocería;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111201;CFGM: Carrocería;12111201;Carrocería;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111201;CFGM: Carrocería;12111201;Carrocería;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111202;CFGM: Electromecánica de Vehículos Automóviles;12111202;Electromecánica de Vehículos Automóviles;G;General;LI;Libre;Pruebas Libres;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111202;CFGM: Electromecánica de Vehículos Automóviles;12111202;Electromecánica de Vehículos Automóviles;G;General;LI;Libre;Pruebas Libres;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111202;CFGM: Electromecánica de Vehículos Automóviles;12111202;Electromecánica de Vehículos Automóviles;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111202;CFGM: Electromecánica de Vehículos Automóviles;12111202;Electromecánica de Vehículos Automóviles;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111202;CFGM: Electromecánica de Vehículos Automóviles;12111202;Electromecánica de Vehículos Automóviles;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111202;CFGM: Electromecánica de Vehículos Automóviles;12111202;Electromecánica de Vehículos Automóviles;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111203;CFGM: Electromecánica de Maquinaria;12111203;Electromecánica de Maquinaria;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111203;CFGM: Electromecánica de Maquinaria;12111203;Electromecánica de Maquinaria;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111203;CFGM: Electromecánica de Maquinaria;12111203;Electromecánica de Maquinaria;GM;General del MEC;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111203;CFGM: Electromecánica de Maquinaria;12111203;Electromecánica de Maquinaria;GM;General del MEC;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111204;CFGM: Conducción de Vehículos de Transporte por Carretera;12111204;Conducción de Vehículos de Transporte por Carretera;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111204;CFGM: Conducción de Vehículos de Transporte por Carretera;12111204;Conducción de Vehículos de Transporte por Carretera;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111205;CFGM: Mantenimiento de Material Rodante Ferroviario;12111205;Mantenimiento de Material Rodante Ferroviario;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111205;CFGM: Mantenimiento de Material Rodante Ferroviario;12111205;Mantenimiento de Material Rodante Ferroviario;G;General;MO;Modular o Parcial;Oferta Parcial - Modular Específica;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111205;CFGM: Mantenimiento de Material Rodante Ferroviario;12111205;Mantenimiento de Material Rodante Ferroviario;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111205;CFGM: Mantenimiento de Material Rodante Ferroviario;12111205;Mantenimiento de Material Rodante Ferroviario;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111301;CFGM: Piedra Natural;12111301;Piedra Natural;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111301;CFGM: Piedra Natural;12111301;Piedra Natural;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111401;CFGM: Construcción;12111401;Construcción;G;General;PR;Presencial;Presencial;1;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111401;CFGM: Construcción;12111401;Construcción;G;General;PR;Presencial;Presencial;2;;
2.021;1210;Ciclos Formativos de F.P. de Grado Medio;4;LOE;12111402;CFGM: Obras de Interior, Decoración y Rehabilitación;12111402;Obras de Interior, Decoración y Rehabilitación;G;General;LI;Libre;Pruebas Libres;1;;
